"p","influenced"
"http://dbpedia.org/resource/Salman_Husaini_Nadwi","http://rdf.freebase.com/ns/m.0jl0vt2"
"http://dbpedia.org/resource/Victor_Kanke","http://rdf.freebase.com/ns/m.0j9p8b9"
"http://dbpedia.org/resource/Carneades","http://rdf.freebase.com/ns/m.0444t2"
"http://dbpedia.org/resource/Vasily_Rozanov","http://rdf.freebase.com/ns/m.03y46m"
"http://dbpedia.org/resource/Joseph_Dietzgen","http://rdf.freebase.com/ns/m.03_88v"
"http://dbpedia.org/resource/Kitaro_Nishida","http://rdf.freebase.com/ns/m.04011l"
"http://dbpedia.org/resource/Catherine_Malabou","http://rdf.freebase.com/ns/m.04f4yph"
"http://dbpedia.org/resource/Jan_Baudouin_de_Courtenay","http://rdf.freebase.com/ns/m.064537"
"http://dbpedia.org/resource/Lewis_Call","http://rdf.freebase.com/ns/m.03mb_f9"
"http://dbpedia.org/resource/Robert_J._C._Young","http://rdf.freebase.com/ns/m.08ppw3"
"http://dbpedia.org/resource/Jean_Gebser","http://rdf.freebase.com/ns/m.04v4w7"
"http://dbpedia.org/resource/Kostas_Axelos","http://rdf.freebase.com/ns/m.0537ph"
"http://dbpedia.org/resource/Tetsuro_Watsuji","http://rdf.freebase.com/ns/m.054hnt"
"http://dbpedia.org/resource/Michel_Henry","http://rdf.freebase.com/ns/m.05hr60"
"http://dbpedia.org/resource/Fred_Landman","http://rdf.freebase.com/ns/m.05c4rd"
"http://dbpedia.org/resource/Al-Ma%CA%BFarri","http://rdf.freebase.com/ns/m.06c81y"
"http://dbpedia.org/resource/William_Stringfellow","http://rdf.freebase.com/ns/m.06glsv"
"http://dbpedia.org/resource/Ch'ien_Mu","http://rdf.freebase.com/ns/m.03nnc3d"
"http://dbpedia.org/resource/Louis_Michael_Seidman","http://rdf.freebase.com/ns/m.0ds4g6n"
"http://dbpedia.org/resource/Nikolas_Kompridis","http://rdf.freebase.com/ns/m.0c3s5bn"
"http://dbpedia.org/resource/Allan_Gotthelf","http://rdf.freebase.com/ns/m.0274p57"
"http://dbpedia.org/resource/Ibn_Abd_al-Hadi","http://rdf.freebase.com/ns/m.010rcn9y"
"http://dbpedia.org/resource/%E2%80%98Abd_ar-Razzaq_as-San%E2%80%98ani","http://rdf.freebase.com/ns/m.0krtty"
"http://dbpedia.org/resource/H%C3%A9ctor-Neri_Casta%C3%B1eda","http://rdf.freebase.com/ns/m.0kt7yn"
"http://dbpedia.org/resource/Richard_Aaron","http://rdf.freebase.com/ns/m.0f95jx"
"http://dbpedia.org/resource/James_P._Carse","http://rdf.freebase.com/ns/m.0gqh35"
"http://dbpedia.org/resource/Abd-Allah_ibn_Numayr","http://rdf.freebase.com/ns/m.0h6vdv"
"http://dbpedia.org/resource/Alfred_Edward_Taylor","http://rdf.freebase.com/ns/m.05wxpmz"
"http://dbpedia.org/resource/Isaac_Levi","http://rdf.freebase.com/ns/m.027sv04"
"http://dbpedia.org/resource/Mark_Bevir","http://rdf.freebase.com/ns/m.0279f24"
"http://dbpedia.org/resource/David_Graddol","http://rdf.freebase.com/ns/m.05x8d75"
"http://dbpedia.org/resource/Errol_Harris","http://rdf.freebase.com/ns/m.02q_ls7"
"http://dbpedia.org/resource/Sadegh_Malek_Shahmirzadi","http://rdf.freebase.com/ns/m.02qh36b"
"http://dbpedia.org/resource/Sorakaya_Swami","http://rdf.freebase.com/ns/m.02qxt__"
"http://dbpedia.org/resource/Stephen_Mumford","http://rdf.freebase.com/ns/m.02q_n2w"
"http://dbpedia.org/resource/David_N._Stamos","http://rdf.freebase.com/ns/m.03c9vh7"
"http://dbpedia.org/resource/Martial_Gueroult","http://rdf.freebase.com/ns/m.02z7_94"
"http://dbpedia.org/resource/Ram%C3%B3n_Xirau","http://rdf.freebase.com/ns/m.03chh1g"
"http://dbpedia.org/resource/Aous_Shakra","http://rdf.freebase.com/ns/m.03gt_f7"
"http://dbpedia.org/resource/Bracha_L._Ettinger","http://rdf.freebase.com/ns/m.03c_bkb"
"http://dbpedia.org/resource/Cristina_Bicchieri","http://rdf.freebase.com/ns/m.03gzgyg"
"http://dbpedia.org/resource/Juan_David_Garc%C3%ADa_Bacca","http://rdf.freebase.com/ns/m.03h2gf2"
"http://dbpedia.org/resource/Kendall_Walton","http://rdf.freebase.com/ns/m.06dty2"
"http://dbpedia.org/resource/Mitrofan_Lodyzhensky","http://rdf.freebase.com/ns/m.0qfp8hy"
"http://dbpedia.org/resource/Pascal_Etcheber","http://rdf.freebase.com/ns/m.05b4fs9"
"http://dbpedia.org/resource/T._K._Seung","http://rdf.freebase.com/ns/m.03hngpt"
"http://dbpedia.org/resource/Federico_Riu","http://rdf.freebase.com/ns/m.05mwj52"
"http://dbpedia.org/resource/Mark_Addis","http://rdf.freebase.com/ns/m.05mtkml"
"http://dbpedia.org/resource/Peter_Vallentyne","http://rdf.freebase.com/ns/m.05q5_yn"
"http://dbpedia.org/resource/Nedim_Jahi%C4%87","http://rdf.freebase.com/ns/m.0c0230s"
"http://dbpedia.org/resource/Galen_Johnson","http://rdf.freebase.com/ns/m.0h7q9vq"
"http://dbpedia.org/resource/Bernard_Ryosuke_Inagaki","http://rdf.freebase.com/ns/m.0t51l15"
"http://dbpedia.org/resource/Donald_Brook","http://rdf.freebase.com/ns/m.0vshfrv"
"http://dbpedia.org/resource/Imam_Muhammad_Anwaarullah_Farooqui","http://rdf.freebase.com/ns/m.0swpddb"
"http://dbpedia.org/resource/Jeremy_Avigad","http://rdf.freebase.com/ns/m.0tkf7bh"
"http://dbpedia.org/resource/Ritu_Birla","http://rdf.freebase.com/ns/m.0c4212v"
"http://dbpedia.org/resource/Susanna_Schellenberg","http://rdf.freebase.com/ns/m.0y7tj_d"
"http://dbpedia.org/resource/Carla_Fehr","http://rdf.freebase.com/ns/m.0wxq9kb"
"http://dbpedia.org/resource/Carrie_Figdor","http://rdf.freebase.com/ns/m.0ynw_hb"
"http://dbpedia.org/resource/Frances_Egan","http://rdf.freebase.com/ns/m.0zmzgyj"
"http://dbpedia.org/resource/Georgia_Warnke","http://rdf.freebase.com/ns/m.05vdsyj"
"http://dbpedia.org/resource/Helen_Beebee","http://rdf.freebase.com/ns/m.0wxy9rp"
"http://dbpedia.org/resource/Juliet_Floyd","http://rdf.freebase.com/ns/m.0y4xkbv"
"http://dbpedia.org/resource/Kathryn_Norlock","http://rdf.freebase.com/ns/m.0x1bl9k"
"http://dbpedia.org/resource/Laurie_Shrage","http://rdf.freebase.com/ns/m.05xylb4"
"http://dbpedia.org/resource/Ledger_Wood","http://rdf.freebase.com/ns/m.0wxtm7r"
"http://dbpedia.org/resource/Mauro_Carbone","http://rdf.freebase.com/ns/m.05xbvr1"
"http://dbpedia.org/resource/Peggy_DesAutels","http://rdf.freebase.com/ns/m.0wfyjnt"
"http://dbpedia.org/resource/Susan_Brison","http://rdf.freebase.com/ns/m.0c4rr2s"
"http://dbpedia.org/resource/Francois-Joseph_Servois","http://rdf.freebase.com/ns/m.010pnyvl"
"http://dbpedia.org/resource/Jane_Bennett_(political_theorist)","http://rdf.freebase.com/ns/m.05x_vwr"
"http://dbpedia.org/resource/John_James_Ketterer","http://rdf.freebase.com/ns/m.010pnmfd"
"http://dbpedia.org/resource/Lorraine_Smith_Pangle","http://rdf.freebase.com/ns/m.0114qwxz"
"http://dbpedia.org/resource/Claudia_Card","http://rdf.freebase.com/ns/m.05vtcfh"
"http://dbpedia.org/resource/George_Kline","http://rdf.freebase.com/ns/m.012fztjf"
"http://dbpedia.org/resource/Giordano_Bruno","http://rdf.freebase.com/ns/m.03d8f"
"http://dbpedia.org/resource/Socrates","http://rdf.freebase.com/ns/m.06mrq"
"http://dbpedia.org/resource/Charles_Fourier","http://rdf.freebase.com/ns/m.01jfhs"
"http://dbpedia.org/resource/John_Austin_(legal_philosopher)","http://rdf.freebase.com/ns/m.03r2d0"
"http://dbpedia.org/resource/Abas_(sophist)","http://rdf.freebase.com/ns/m.070jss"
"http://dbpedia.org/resource/Alexius_Meinong","http://rdf.freebase.com/ns/m.0247kx"
"http://dbpedia.org/resource/Claude_Henri_de_Rouvroy,_comte_de_Saint-Simon","http://rdf.freebase.com/ns/m.01f3ss"
"http://dbpedia.org/resource/Cleopatra_the_Alchemist","http://rdf.freebase.com/ns/m.0gw_bmp"
"http://dbpedia.org/resource/David_the_Invincible","http://rdf.freebase.com/ns/m.09h2_9"
"http://dbpedia.org/resource/Dewi_Zephaniah_Phillips","http://rdf.freebase.com/ns/m.05n0f4"
"http://dbpedia.org/resource/Diogenes_of_Sinope","http://rdf.freebase.com/ns/m.01j107"
"http://dbpedia.org/resource/Edward_F._Mooney","http://rdf.freebase.com/ns/m.05xqhlh"
"http://dbpedia.org/resource/Gabriel_Wagner","http://rdf.freebase.com/ns/m.0pdbgwk"
"http://dbpedia.org/resource/Giovanni_Pico_della_Mirandola","http://rdf.freebase.com/ns/m.013w_3"
"http://dbpedia.org/resource/Ian_Hacking","http://rdf.freebase.com/ns/m.01vrsw"
"http://dbpedia.org/resource/James_Mill","http://rdf.freebase.com/ns/m.017h4t"
"http://dbpedia.org/resource/Jean-Luc_Marion","http://rdf.freebase.com/ns/m.099ldv"
"http://dbpedia.org/resource/John_Anderson_(philosopher)","http://rdf.freebase.com/ns/m.01368h"
"http://dbpedia.org/resource/Kuruvilla_Pandikattu","http://rdf.freebase.com/ns/m.0c00mkt"
"http://dbpedia.org/resource/Louis_Althusser","http://rdf.freebase.com/ns/m.0k665"
"http://dbpedia.org/resource/Ned_Block","http://rdf.freebase.com/ns/m.0497b7"
"http://dbpedia.org/resource/Porphyry_(philosopher)","http://rdf.freebase.com/ns/m.03clpz"
"http://dbpedia.org/resource/Sergei_Bulgakov","http://rdf.freebase.com/ns/m.086ntb"
"http://dbpedia.org/resource/Sir_William_Hamilton,_9th_Baronet","http://rdf.freebase.com/ns/m.01d89l"
"http://dbpedia.org/resource/Zeno_of_Elea","http://rdf.freebase.com/ns/m.01236p"
"http://dbpedia.org/resource/Zeno_of_Sidon","http://rdf.freebase.com/ns/m.05zh2q"
"http://dbpedia.org/resource/Zenon_Pylyshyn","http://rdf.freebase.com/ns/m.0kt182"
"http://dbpedia.org/resource/Cornelius_Castoriadis","http://rdf.freebase.com/ns/m.032hw6"
"http://dbpedia.org/resource/Cornelius_Van_Til","http://rdf.freebase.com/ns/m.0bh36k"
"http://dbpedia.org/resource/James_Giles_(philosopher)","http://rdf.freebase.com/ns/m.05vrq1h"
"http://dbpedia.org/resource/Johann_Georg_Hamann","http://rdf.freebase.com/ns/m.01k8bj"
"http://dbpedia.org/resource/Michael_Martin_(philosopher)","http://rdf.freebase.com/ns/m.037lh8"
"http://dbpedia.org/resource/Mu'ayyad_fi'l-Din_al-Shirazi","http://rdf.freebase.com/ns/m.0ktcsp"
"http://dbpedia.org/resource/Mulla_Sadra","http://rdf.freebase.com/ns/m.050h_6"
"http://dbpedia.org/resource/Saadi_Shirazi","http://rdf.freebase.com/ns/m.025xvp9"
"http://dbpedia.org/resource/Boethius","http://rdf.freebase.com/ns/m.01bt14"
"http://dbpedia.org/resource/Charles_Taylor_(philosopher)","http://rdf.freebase.com/ns/m.01r356"
"http://dbpedia.org/resource/Eleanor_Duckworth","http://rdf.freebase.com/ns/m.05s_h9m"
"http://dbpedia.org/resource/Francis_Hutcheson_(philosopher)","http://rdf.freebase.com/ns/m.019sh3"
"http://dbpedia.org/resource/H._B._Acton","http://rdf.freebase.com/ns/m.04mq4m"
"http://dbpedia.org/resource/John_Rawls","http://rdf.freebase.com/ns/m.0x3r3"
"http://dbpedia.org/resource/Jorge_%C3%81ngel_Livraga_Rizzi","http://rdf.freebase.com/ns/m.070f7q"
"http://dbpedia.org/resource/Mozi","http://rdf.freebase.com/ns/m.01by94"
"http://dbpedia.org/resource/Norbert_Elias","http://rdf.freebase.com/ns/m.026gpc"
"http://dbpedia.org/resource/Othmar_Spann","http://rdf.freebase.com/ns/m.01_ldd"
"http://dbpedia.org/resource/Paul_Grice","http://rdf.freebase.com/ns/m.01xf_n"
"http://dbpedia.org/resource/Raymond_Williams","http://rdf.freebase.com/ns/m.016ff8"
"http://dbpedia.org/resource/Tibor_R._Machan","http://rdf.freebase.com/ns/m.05zwfc"
"http://dbpedia.org/resource/Christian_Jakob_Kraus","http://rdf.freebase.com/ns/m.0ckcm9"
"http://dbpedia.org/resource/John_Joseph_Haldane","http://rdf.freebase.com/ns/m.05vchph"
"http://dbpedia.org/resource/Peter_Rollins","http://rdf.freebase.com/ns/m.0d3rkt"
"http://dbpedia.org/resource/William_Hare_(philosopher)","http://rdf.freebase.com/ns/m.026cnj7"
"http://dbpedia.org/resource/Friedrich_Adolf_Trendelenburg","http://rdf.freebase.com/ns/m.04q1q6"
"http://dbpedia.org/resource/Graham_Oppy","http://rdf.freebase.com/ns/m.02q583b"
"http://dbpedia.org/resource/Harry_Frankfurt","http://rdf.freebase.com/ns/m.04rxxy"
"http://dbpedia.org/resource/John_Cartwright_(political_reformer)","http://rdf.freebase.com/ns/m.06ghdb"
"http://dbpedia.org/resource/%C3%89mile_Meyerson","http://rdf.freebase.com/ns/m.08yfvp"
"http://dbpedia.org/resource/Jos%C3%A9_Carlos_Mari%C3%A1tegui","http://rdf.freebase.com/ns/m.0573p4"
"http://dbpedia.org/resource/Kurt_Koffka","http://rdf.freebase.com/ns/m.01q0z8"
"http://dbpedia.org/resource/Am%C3%A9lie_Rorty","http://rdf.freebase.com/ns/m.0wg0lxc"
"http://dbpedia.org/resource/Lev_Shestov","http://rdf.freebase.com/ns/m.04_d1b"
"http://dbpedia.org/resource/Antarah_ibn_Shaddad","http://rdf.freebase.com/ns/m.02t2q1"
"http://dbpedia.org/resource/Lon_L._Fuller","http://rdf.freebase.com/ns/m.0209h5"
"http://dbpedia.org/resource/Michael_Lynch_(philosopher)","http://rdf.freebase.com/ns/m.04yg56q"
"http://dbpedia.org/resource/Michel_Serres","http://rdf.freebase.com/ns/m.03bql5"
"http://dbpedia.org/resource/Norman_Malcolm","http://rdf.freebase.com/ns/m.032wb9"
"http://dbpedia.org/resource/Paul_Thieme","http://rdf.freebase.com/ns/m.09lgbm"
"http://dbpedia.org/resource/Douglas_Kellner","http://rdf.freebase.com/ns/m.02q169p"
"http://dbpedia.org/resource/Vladimir_Solovyov_(philosopher)","http://rdf.freebase.com/ns/m.03fh1g"
"http://dbpedia.org/resource/Graham_Priest","http://rdf.freebase.com/ns/m.09svky"
"http://dbpedia.org/resource/Xavier_Zubiri","http://rdf.freebase.com/ns/m.05tm6j"
"http://dbpedia.org/resource/Jerry_Fodor","http://rdf.freebase.com/ns/m.027931"
"http://dbpedia.org/resource/John_Armstrong_(British_writer/philosopher)","http://rdf.freebase.com/ns/m.05xwg99"
"http://dbpedia.org/resource/Josef_Breuer","http://rdf.freebase.com/ns/m.053rzy"
"http://dbpedia.org/resource/Josiah_Royce","http://rdf.freebase.com/ns/m.02h4fy"
"http://dbpedia.org/resource/Karl_Ludwig_von_Haller","http://rdf.freebase.com/ns/m.0b88g5"
"http://dbpedia.org/resource/Mich%C3%A8le_Pujol","http://rdf.freebase.com/ns/m.0h55qq_"
"http://dbpedia.org/resource/Morris_Janowitz","http://rdf.freebase.com/ns/m.07dsyt"
"http://dbpedia.org/resource/Nicolai_Hartmann","http://rdf.freebase.com/ns/m.02j8qr"
"http://dbpedia.org/resource/Paul_R._Patton","http://rdf.freebase.com/ns/m.03cp0lb"
"http://dbpedia.org/resource/Peter_Carruthers_(philosopher)","http://rdf.freebase.com/ns/m.03qjdbp"
"http://dbpedia.org/resource/Quentin_Meillassoux","http://rdf.freebase.com/ns/m.0g_c06"
"http://dbpedia.org/resource/Sarah_Kofman","http://rdf.freebase.com/ns/m.05ycp70"
"http://dbpedia.org/resource/Stanley_Rosen","http://rdf.freebase.com/ns/m.0gjs7n"
"http://dbpedia.org/resource/Stephen_Laurence","http://rdf.freebase.com/ns/m.0b1nmj"
"http://dbpedia.org/resource/Thomas_Sheehan","http://rdf.freebase.com/ns/m.05w8skv"
"http://dbpedia.org/resource/Walter_Kaufmann_(philosopher)","http://rdf.freebase.com/ns/m.049x31"
"http://dbpedia.org/resource/Henry_Corbin","http://rdf.freebase.com/ns/m.05x14p_"
"http://dbpedia.org/resource/Hilary_Lawson","http://rdf.freebase.com/ns/m.0641njp"
"http://dbpedia.org/resource/James_D._McCawley","http://rdf.freebase.com/ns/m.04ylyk"
"http://dbpedia.org/resource/Klaus_Mollenhauer","http://rdf.freebase.com/ns/m.0h3ry2d"
"http://dbpedia.org/resource/Ray_Monk","http://rdf.freebase.com/ns/m.0541t_"
"http://dbpedia.org/resource/Richard_David_Precht","http://rdf.freebase.com/ns/m.05szj4q"
"http://dbpedia.org/resource/Barbara_Aland","http://rdf.freebase.com/ns/m.0bmgkzl"
"http://dbpedia.org/resource/H._Tristram_Engelhardt,_Jr.","http://rdf.freebase.com/ns/m.027hqny"
"http://dbpedia.org/resource/James_Griffin_(philosopher)","http://rdf.freebase.com/ns/m.05xbrgp"
"http://dbpedia.org/resource/John_Lachs","http://rdf.freebase.com/ns/m.05xvc__"
"http://dbpedia.org/resource/Nikolay_Lossky","http://rdf.freebase.com/ns/m.0dpx0c"
"http://dbpedia.org/resource/Panagiotis_Kondylis","http://rdf.freebase.com/ns/m.0dw7y4"
"http://dbpedia.org/resource/Roger_Haight","http://rdf.freebase.com/ns/m.05q5xqh"
"http://dbpedia.org/resource/Shibli_Nomani","http://rdf.freebase.com/ns/m.05lsw2"
"http://dbpedia.org/resource/Stephen_Mulhall","http://rdf.freebase.com/ns/m.02wx56q"
"http://dbpedia.org/resource/Syed_Ameer_Ali","http://rdf.freebase.com/ns/m.05w6g99"
"http://dbpedia.org/resource/Traian_Br%C4%83ileanu","http://rdf.freebase.com/ns/m.012nmhhq"
"http://dbpedia.org/resource/Wahb_ibn_Munabbih","http://rdf.freebase.com/ns/m.0b5lqx"
"http://dbpedia.org/resource/Abd-al-Baqi_al-Zurqani","http://rdf.freebase.com/ns/m.0h7zdf"
"http://dbpedia.org/resource/Francisco_Sanches","http://rdf.freebase.com/ns/m.0crsqn"
"http://dbpedia.org/resource/Giorgio_Del_Vecchio","http://rdf.freebase.com/ns/m.02rz4rp"
"http://dbpedia.org/resource/Irfan_Abidi","http://rdf.freebase.com/ns/m.04d_b9h"
"http://dbpedia.org/resource/Muhammad_al-Zurqani","http://rdf.freebase.com/ns/m.0h7z1s"
"http://dbpedia.org/resource/Ullin_Place","http://rdf.freebase.com/ns/m.0c04ph"
"http://dbpedia.org/resource/Albert_M._Wolters","http://rdf.freebase.com/ns/m.08dc3q"
"http://dbpedia.org/resource/Arthur_Drews","http://rdf.freebase.com/ns/m.0dtt8_"
"http://dbpedia.org/resource/Augustyn_Wr%C3%B3blewski","http://rdf.freebase.com/ns/m.0m0q48x"
"http://dbpedia.org/resource/Bettina_Baumer","http://rdf.freebase.com/ns/m.0j7jkbg"
"http://dbpedia.org/resource/Faraz_Rabbani","http://rdf.freebase.com/ns/m.04p15l"
"http://dbpedia.org/resource/Frederick_Sontag","http://rdf.freebase.com/ns/m.05w63d6"
"http://dbpedia.org/resource/Georges_Palante","http://rdf.freebase.com/ns/m.04cy47h"
"http://dbpedia.org/resource/Harvey_Brown_(philosopher)","http://rdf.freebase.com/ns/m.02z284v"
"http://dbpedia.org/resource/Lawrence_Sklar","http://rdf.freebase.com/ns/m.09gdh78"
"http://dbpedia.org/resource/David_Marsh_(political_scientist)","http://rdf.freebase.com/ns/m.04n5wdb"
"http://dbpedia.org/resource/Massimo_Pigliucci","http://rdf.freebase.com/ns/m.05_ydg"
"http://dbpedia.org/resource/Sandra_Laugier","http://rdf.freebase.com/ns/m.02rs23y"
"http://dbpedia.org/resource/Nicos_Poulantzas","http://rdf.freebase.com/ns/m.059p_z"
"http://dbpedia.org/resource/Rada_Ivekovi%C4%87","http://rdf.freebase.com/ns/m.0krzkr"
"http://dbpedia.org/resource/Sissela_Bok","http://rdf.freebase.com/ns/m.026cvrn"
"http://dbpedia.org/resource/William_Cleghorn","http://rdf.freebase.com/ns/m.02z9h_7"
"http://dbpedia.org/resource/Yasuo_Yuasa","http://rdf.freebase.com/ns/m.0c43nj7"
"http://dbpedia.org/resource/Abd_al-Husayn_Sharaf_al-Din_al-Musawi","http://rdf.freebase.com/ns/m.027t7cg"
"http://dbpedia.org/resource/John_Arthur_(philosopher)","http://rdf.freebase.com/ns/m.0gw_m4v"
"http://dbpedia.org/resource/Miguel_%C3%81ngel_Garrido_Gallardo","http://rdf.freebase.com/ns/m.04cy0b0"
"http://dbpedia.org/resource/Robert_I._Rotberg","http://rdf.freebase.com/ns/m.05wgkp7"
"http://dbpedia.org/resource/Keiji_Nishitani","http://rdf.freebase.com/ns/m.05y6wz2"
"http://dbpedia.org/resource/Sa'id_ibn_Jubayr","http://rdf.freebase.com/ns/m.046r61"
"http://dbpedia.org/resource/Sufyan_al-Thawri","http://rdf.freebase.com/ns/m.0d6z20"
"http://dbpedia.org/resource/Ernst_Lohmeyer","http://rdf.freebase.com/ns/m.05mqj20"
"http://dbpedia.org/resource/Fazlul_Haque_Amini","http://rdf.freebase.com/ns/m.064mjzs"
"http://dbpedia.org/resource/Ion_Dragoumis","http://rdf.freebase.com/ns/m.0fvmff"
"http://dbpedia.org/resource/Michael_Huemer","http://rdf.freebase.com/ns/m.05w_1rh"
"http://dbpedia.org/resource/R%C3%A9mi_Brague","http://rdf.freebase.com/ns/m.05q53t9"
"http://dbpedia.org/resource/Gualtiero_Piccinini","http://rdf.freebase.com/ns/m.0cn_s8v"
"http://dbpedia.org/resource/Ibn_Abi_Asim","http://rdf.freebase.com/ns/m.0j4680m"
"http://dbpedia.org/resource/Yahya_ibn_Ma'in","http://rdf.freebase.com/ns/m.0h454m"
"http://dbpedia.org/resource/Augusto_Del_Noce","http://rdf.freebase.com/ns/m.0jwswbs"
"http://dbpedia.org/resource/Robert_S._Corrington","http://rdf.freebase.com/ns/m.02q7fh6"
"http://dbpedia.org/resource/Adriana_Cavarero","http://rdf.freebase.com/ns/m.04lh_p4"
"http://dbpedia.org/resource/Darko_Suvin","http://rdf.freebase.com/ns/m.08y9mr"
"http://dbpedia.org/resource/Hisham_ibn_Urwah","http://rdf.freebase.com/ns/m.08mq84"
"http://dbpedia.org/resource/Jeremy_Shearmur","http://rdf.freebase.com/ns/m.05vwq6t"
"http://dbpedia.org/resource/Ali_ibn_Ahmad_al-Samhudi","http://rdf.freebase.com/ns/m.026x9k2"
"http://dbpedia.org/resource/Jarava_Lal_Mehta","http://rdf.freebase.com/ns/m.0ynwkzk"
"http://dbpedia.org/resource/Rupert_Read","http://rdf.freebase.com/ns/m.03d0htf"
"http://dbpedia.org/resource/S._V._Mir_Ahmed_Ali","http://rdf.freebase.com/ns/m.0jkxkyy"
"http://dbpedia.org/resource/Sayyid_Ghulam_Hussain_Shah_Bukhari","http://rdf.freebase.com/ns/m.01112bxq"
"http://dbpedia.org/resource/Ubay_ibn_Ka'b","http://rdf.freebase.com/ns/m.0bh2ml"
"http://dbpedia.org/resource/Julius_Thomas_Fraser","http://rdf.freebase.com/ns/m.05vy815"
"http://dbpedia.org/resource/Abu_Yusuf","http://rdf.freebase.com/ns/m.0d3064"
"http://dbpedia.org/resource/Antoine_Le_Grand","http://rdf.freebase.com/ns/m.063z4_v"
"http://dbpedia.org/resource/Husain_Ahmad_Madani","http://rdf.freebase.com/ns/m.0d4qjk"
"http://dbpedia.org/resource/Muhammad_ash-Shawkani","http://rdf.freebase.com/ns/m.0czgq7"
"http://dbpedia.org/resource/Tawus_ibn_Kaysan","http://rdf.freebase.com/ns/m.0d2wzt"
"http://dbpedia.org/resource/Abu_Bakr_al-Sajistani","http://rdf.freebase.com/ns/m.0kt33w"
"http://dbpedia.org/resource/Arthur_Fine","http://rdf.freebase.com/ns/m.026fjwt"
"http://dbpedia.org/resource/Ghulam_Rasool_Jamaati","http://rdf.freebase.com/ns/m.026k5vl"
"http://dbpedia.org/resource/Ka'ab_al-Ahbar","http://rdf.freebase.com/ns/m.026ht8c"
"http://dbpedia.org/resource/Peter_Glassen","http://rdf.freebase.com/ns/m.0265vrc"
"http://dbpedia.org/resource/David_Judge","http://rdf.freebase.com/ns/m.05wwn8f"
"http://dbpedia.org/resource/John_A._Leslie","http://rdf.freebase.com/ns/m.02q0gj3"
"http://dbpedia.org/resource/Peter_Lipton","http://rdf.freebase.com/ns/m.02q2sw4"
"http://dbpedia.org/resource/Pascal_Engel","http://rdf.freebase.com/ns/m.02rs270"
"http://dbpedia.org/resource/Rose_Rand","http://rdf.freebase.com/ns/m.02rl77l"
"http://dbpedia.org/resource/Michel_Clouscard","http://rdf.freebase.com/ns/m.02vvfth"
"http://dbpedia.org/resource/Emil_Lask","http://rdf.freebase.com/ns/m.05p584l"
"http://dbpedia.org/resource/Thomas_Flanginis","http://rdf.freebase.com/ns/m.03y8zch"
"http://dbpedia.org/resource/Eugene_Thacker","http://rdf.freebase.com/ns/m.05xxxxz"
"http://dbpedia.org/resource/Kwak_Jun-hyeok","http://rdf.freebase.com/ns/m.080q680"
"http://dbpedia.org/resource/James_R_Payton_Jr.","http://rdf.freebase.com/ns/m.09g99y8"
"http://dbpedia.org/resource/James_Burk","http://rdf.freebase.com/ns/m.0j9p_9_"
"http://dbpedia.org/resource/Maulana_Abdul_Haleem_Faizabadi","http://rdf.freebase.com/ns/m.0j3c7zf"
"http://dbpedia.org/resource/Lydia_Goehr","http://rdf.freebase.com/ns/m.05ycp7y"
"http://dbpedia.org/resource/Leslie_Dewart","http://rdf.freebase.com/ns/m.0127x_w0"
"http://dbpedia.org/resource/Martin_J._H._Mogridge","http://rdf.freebase.com/ns/m.0123rb50"
"http://dbpedia.org/resource/Parvis_Emad","http://rdf.freebase.com/ns/m.012dwbqp"
"http://dbpedia.org/resource/Adam_Ferguson","http://rdf.freebase.com/ns/m.017qy4"
"http://dbpedia.org/resource/Adam_Smith","http://rdf.freebase.com/ns/m.0tfc"
"http://dbpedia.org/resource/Alexis_de_Tocqueville","http://rdf.freebase.com/ns/m.015v8f"
"http://dbpedia.org/resource/Alfred_North_Whitehead","http://rdf.freebase.com/ns/m.0bwpg"
"http://dbpedia.org/resource/Aristotle","http://rdf.freebase.com/ns/m.0gz_"
"http://dbpedia.org/resource/Arthur_Schopenhauer","http://rdf.freebase.com/ns/m.0j3v"
"http://dbpedia.org/resource/Baron_d'Holbach","http://rdf.freebase.com/ns/m.01btgd"
"http://dbpedia.org/resource/Baruch_Spinoza","http://rdf.freebase.com/ns/m.015n8"
"http://dbpedia.org/resource/Benedetto_Croce","http://rdf.freebase.com/ns/m.037c7x"
"http://dbpedia.org/resource/Bertrand_Russell","http://rdf.freebase.com/ns/m.01bpn"
"http://dbpedia.org/resource/Blaise_Pascal","http://rdf.freebase.com/ns/m.01b0x"
"http://dbpedia.org/resource/Confucius","http://rdf.freebase.com/ns/m.01rll"
"http://dbpedia.org/resource/David_Hume","http://rdf.freebase.com/ns/m.026lj"
"http://dbpedia.org/resource/Denis_Diderot","http://rdf.freebase.com/ns/m.028xm"
"http://dbpedia.org/resource/Edmund_Burke","http://rdf.freebase.com/ns/m.02qr0"
"http://dbpedia.org/resource/Emma_Goldman","http://rdf.freebase.com/ns/m.02nmr"
"http://dbpedia.org/resource/Epictetus","http://rdf.freebase.com/ns/m.02tkc"
"http://dbpedia.org/resource/Ernest_Renan","http://rdf.freebase.com/ns/m.01b728"
"http://dbpedia.org/resource/Francis_Ellingwood_Abbot","http://rdf.freebase.com/ns/m.09g6tz"
"http://dbpedia.org/resource/Friedrich_Engels","http://rdf.freebase.com/ns/m.0cp8j"
