no,fb1,fb2,name_x,phil_x,writ_x,name_y,phil_y,writ_y
38342,/m/03brhy,/m/09rjf_m,Nichita Stănescu,,,Adrian Popescu,,
38343,/m/03brhy,/m/0cgwjwj,Nichita Stănescu,,,Srba Ignjatović,,
38344,/m/06kng,/m/088lbp,Ronald Coase,,,Anna Schwartz,,
38345,/m/0cg7xxs,/m/0gysv10,Daniel Teichroew,,,Roger K. Summit,,
38346,/m/03q7lrc,/m/018h76,Yva,,,Helmut Newton,,
38347,/m/019c7,/m/03cfml,Book of Mormon,,,Homecoming Saga,,
38348,/m/033t_k,/m/0cgr036,Stanley Cohen,,,Leslie Dowell Kwakye,,
38349,/m/0cgsgk8,/m/022ggd,George Ware,,,Marie Lloyd,,
38350,/m/027sv48,/m/03brhy,Nicolae Labiș,,,Nichita Stănescu,,
38351,/m/0ptpj,/m/03brhy,Jacques Prévert,,1.0,Nichita Stănescu,,
38352,/m/0ch3vxc,/m/0ch34v_,Muhammad Usman Damani,,,Fazal Ali Qureshi,,
38353,/m/0ch3vxc,/m/05q40rl,Muhammad Usman Damani,,,Muhammad Tahir,,
38354,/m/05p23ry,/m/05q40rl,Hazrat Khwaja Allah Bakhsh,,,Muhammad Tahir,,
38355,/m/05p23ry,/m/0ch4xgs,Hazrat Khwaja Allah Bakhsh,,,Muhammad Idrees Dahiri,,
38356,/m/0ch34v_,/m/05q40rl,Fazal Ali Qureshi,,,Muhammad Tahir,,
38357,/m/0ch34v_,/m/05p23ry,Fazal Ali Qureshi,,,Hazrat Khwaja Allah Bakhsh,,
38358,/m/0ch2c37,/m/05q40rl,Khwaja Abdul Ghaffar Naqshbandi,,,Muhammad Tahir,,
38359,/m/0ch2c37,/m/05p23ry,Khwaja Abdul Ghaffar Naqshbandi,,,Hazrat Khwaja Allah Bakhsh,,
38360,/m/01t8p1,/m/035wvh,Paul Krassner,,,Peter McWilliams,,1.0
38361,/m/0chtd84,/m/03qp1ll,Hilla Becher,,,Martin Schoeller,,
38362,/m/0chtd84,/m/03gj9s4,Hilla Becher,,,Edward Didenhoven aka ED,,
38363,/m/039ht,/m/0668rq,George Stephenson,,,Thomas Brassey,,
38364,/m/016nd4,/m/0h30r46,Jacques Charles,,,Joseph-Michel Montgolfier,,
38365,/m/01271_,/m/03j2gxx,Alice Liddell,,,Lewis Carroll,,1.0
38366,/m/03vy3l,/m/03j2gxx,Henry Kingsley,,,Lewis Carroll,,1.0
38367,/m/0332x,/m/04qc90,Franz Boas,,,Robert Lowie,,
38368,/m/02ctny,/m/04qc90,Clark Wissler,,,Robert Lowie,,
38369,/m/0g7708,/m/0bm96ms,Ammi B. Young,,,Thomas Silloway,,
38370,/m/0dzvz,/m/0cnmbff,Sébastien Le Prestre de Vauban,,,Jorge Próspero de Verboon,,
38371,/m/0dzvz,/m/02wxky,Sébastien Le Prestre de Vauban,,,Eduard Totleben,,
38372,/m/02vxs3q,/m/02zl4d,Smoking,,,Richard Roxburgh,,
38373,/m/01gypz,/m/095b25,Francis James Child,,,George Lyman Kittredge,,
38374,/m/03ny9x,/m/03m9k9h,Joel Osteen,,1.0,Craig McKenzie,,1.0
38375,/m/05gh6w,/m/03m9k9h,Charlie Ward,,,Craig McKenzie,,1.0
38376,/m/049g97m,/m/0127gn,Felix Blumenfeld,,,Vladimir Horowitz,,
38377,/m/03f0324,/m/0951s,Franz Kafka,,1.0,Milan Kundera,,1.0
38378,/m/03f0324,/m/040db,Franz Kafka,,1.0,Jorge Luis Borges,,1.0
38379,/m/03f0324,/m/02yl42,Franz Kafka,,1.0,Jonathan Lethem,,1.0
38380,/m/03f0324,/m/0lrh,Franz Kafka,,1.0,Allen Ginsberg,,1.0
38381,/m/03f0324,/m/0lcx,Franz Kafka,,1.0,Albert Camus,1.0,1.0
38382,/m/03f0324,/m/026dx,Franz Kafka,,1.0,David Lynch,,
38383,/m/03f0324,/m/041_y,Franz Kafka,,1.0,J. D. Salinger,,1.0
38384,/m/03f0324,/m/0g_xg,Franz Kafka,,1.0,Günter Grass,,1.0
38385,/m/03f0324,/m/0nk72,Franz Kafka,,1.0,Hannah Arendt,1.0,1.0
38386,/m/03f0324,/m/01h2_6,Franz Kafka,,1.0,Walter Benjamin,1.0,1.0
38387,/m/03f0324,/m/01v_nm,Franz Kafka,,1.0,Carlos Fuentes,,1.0
38388,/m/03f0324,/m/040_t,Franz Kafka,,1.0,John Updike,,1.0
38389,/m/03f0324,/m/01w8sf,Franz Kafka,,1.0,Ian McEwan,,1.0
38390,/m/03f0324,/m/03cx6bv,Franz Kafka,,1.0,Ami Sands Brodoff,,1.0
38391,/m/03f0324,/m/07vw5,Franz Kafka,,1.0,Umberto Eco,1.0,1.0
38392,/m/03f0324,/m/01m29m,Franz Kafka,,1.0,Maurice Blanchot,1.0,
38393,/m/03f0324,/m/06whf,Franz Kafka,,1.0,Samuel Beckett,,1.0
38394,/m/03f0324,/m/0dlrb8,Franz Kafka,,1.0,Amanda Filipacchi,,1.0
38395,/m/03f0324,/m/036sd4,Franz Kafka,,1.0,Park Chan-wook,,
38396,/m/03f0324,/m/01ljt4,Franz Kafka,,1.0,Jhonen Vasquez,,1.0
38397,/m/03f0324,/m/0g72r,Franz Kafka,,1.0,Charles Bukowski,,1.0
38398,/m/03f0324,/m/03zxv,Franz Kafka,,1.0,Isaac Bashevis Singer,,1.0
38399,/m/03f0324,/m/02lhv,Franz Kafka,,1.0,Elias Canetti,,1.0
38400,/m/03f0324,/m/02z77lt,Franz Kafka,,1.0,Shai Bernstein,1.0,1.0
38401,/m/03f0324,/m/02__y3,Franz Kafka,,1.0,Heiner Müller,,1.0
38402,/m/03f0324,/m/05h3x6x,Franz Kafka,,1.0,Jon Lyndon,,1.0
38403,/m/03f0324,/m/04gt029,Franz Kafka,,1.0,David Alexander,,
38404,/m/03f0324,/m/065zl9c,Franz Kafka,,1.0,Thomas Cummins,,
38405,/m/03f0324,/m/066b7gk,Franz Kafka,,1.0,Garret Schuelke,,1.0
38406,/m/03f0324,/m/0cbgl,Franz Kafka,,1.0,David Foster Wallace,,1.0
38407,/m/03f0324,/m/01c0kj,Franz Kafka,,1.0,China Miéville,,1.0
38408,/m/03f0324,/m/0244fy,Franz Kafka,,1.0,Orhan Pamuk,,1.0
38409,/m/03f0324,/m/07k6d44,Franz Kafka,,1.0,Mitch Alison,,
38410,/m/03f0324,/m/0ff3y,Franz Kafka,,1.0,Joseph Heller,,1.0
38411,/m/03f0324,/m/05sxgb_,Franz Kafka,,1.0,Raoul Schrott,,1.0
38412,/m/03f0324,/m/04gt8zd,Franz Kafka,,1.0,Max Blecher,,1.0
38413,/m/03f0324,/m/015302,Franz Kafka,,1.0,Italo Svevo,,1.0
38414,/m/03f0324,/m/0bwhtwl,Franz Kafka,,1.0,Tahir Musa Ceylan,,
38415,/m/03f0324,/m/065zt7y,Franz Kafka,,1.0,Joe Velikovsky,,
38416,/m/03f0324,/m/040rjq,Franz Kafka,,1.0,Martin McDonagh,,
38417,/m/03f0324,/m/045bg,Franz Kafka,,1.0,Jean-Paul Sartre,1.0,1.0
38418,/m/03f0324,/m/03sbbl,Franz Kafka,,1.0,Sadegh Hedayat,,1.0
38419,/m/03f0324,/m/0jkrn,Franz Kafka,,1.0,Eugène Ionesco,,1.0
38420,/m/03f0324,/m/041jlr,Franz Kafka,,1.0,Michael Haneke,,
38421,/m/01tz6vs,/m/04xfb,Leo Tolstoy,1.0,1.0,Mahatma Gandhi,1.0,1.0
38422,/m/01tz6vs,/m/06l0f,Leo Tolstoy,1.0,1.0,Rainer Maria Rilke,,1.0
38423,/m/01tz6vs,/m/0zm1,Leo Tolstoy,1.0,1.0,Anton Chekhov,,
38424,/m/01tz6vs,/m/02kz_,Leo Tolstoy,1.0,1.0,Ernest Hemingway,,
38425,/m/01tz6vs,/m/03_87,Leo Tolstoy,1.0,1.0,James Joyce,,1.0
38426,/m/01tz6vs,/m/041_y,Leo Tolstoy,1.0,1.0,J. D. Salinger,,1.0
38427,/m/01tz6vs,/m/051cc,Leo Tolstoy,1.0,1.0,"Martin Luther King, Jr.",,1.0
38428,/m/01tz6vs,/m/02c9lh,Leo Tolstoy,1.0,1.0,Edna O'Brien,,1.0
38429,/m/01tz6vs,/m/058vp,Leo Tolstoy,1.0,1.0,Marcel Proust,,1.0
38430,/m/01tz6vs,/m/04d_3,Leo Tolstoy,1.0,1.0,Constantin Stanislavski,,
38431,/m/01tz6vs,/m/02z77lt,Leo Tolstoy,1.0,1.0,Shai Bernstein,1.0,1.0
38432,/m/01tz6vs,/m/04gqkc6,Leo Tolstoy,1.0,1.0,Camil Mureșanu,,
38433,/m/01tz6vs,/m/01y58x,Leo Tolstoy,1.0,1.0,Muhammad Iqbal,1.0,
38434,/m/01tz6vs,/m/0gd5z,Leo Tolstoy,1.0,1.0,Margaret Atwood,,1.0
38435,/m/01tz6vs,/m/019z7q,Leo Tolstoy,1.0,1.0,Norman Mailer,,1.0
38436,/m/01tz6vs,/m/014nx0,Leo Tolstoy,1.0,1.0,Isaiah Berlin,1.0,1.0
38437,/m/01tz6vs,/m/07dnx,Leo Tolstoy,1.0,1.0,Thomas Mann,,1.0
38438,/m/01tz6vs,/m/03m9k9h,Leo Tolstoy,1.0,1.0,Craig McKenzie,,1.0
38439,/m/01tz6vs,/m/07w21,Leo Tolstoy,1.0,1.0,Ursula K. Le Guin,,1.0
38440,/m/01tz6vs,/m/02nmr,Leo Tolstoy,1.0,1.0,Emma Goldman,,1.0
38441,/m/049fgvm,/m/03g5_y,Louis C.K.,,,Dane Cook,,
38442,/m/049fgvm,/m/02z84_t,Louis C.K.,,,Kevin Moyers,,
38443,/m/049fgvm,/m/056grgw,Louis C.K.,,,Pardis Parker,,
38444,/m/049fgvm,/m/015pxr,Louis C.K.,,,Ricky Gervais,,1.0
38445,/m/049fgvm,/m/07_zks,Louis C.K.,,,Bill Burr,,
38446,/m/049fgvm,/m/01s7qqw,Louis C.K.,,,Brendon Small,,
38447,/m/01qqzk4,/m/066b7gk,Jim Norton,,,Garret Schuelke,,1.0
38448,/m/03f4dtr,/m/01k321t,Andy Andrist,,1.0,Doug Stanhope,,
38449,/m/04cbtrw,/m/0ykty,Salman Rushdie,,1.0,Yann Martel,,
38450,/m/01w_zq2,/m/06h88,André Breton,,1.0,René Magritte,,
38451,/m/01w_zq2,/m/0g_6k,André Breton,,1.0,Joan Miró,,
38452,/m/01w_zq2,/m/0hvtg,André Breton,,1.0,Paul Éluard,,1.0
38453,/m/01w_zq2,/m/0432n7,André Breton,,1.0,Roberto Matta,,
38454,/m/01w_zq2,/m/07k3vws,André Breton,,1.0,Paul Păun,,
38455,/m/01w_zq2,/m/0g1y6c,André Breton,,1.0,Gellu Naum,,1.0
38456,/m/01w_zq2,/m/02dmn5,André Breton,,1.0,Dolfi Trost,,1.0
38457,/m/01w_zq2,/m/01w_zqb,André Breton,,1.0,Louis Aragon,,1.0
38458,/m/01w_zq2,/m/0188lg,André Breton,,1.0,Peter Lamborn Wilson,1.0,1.0
38459,/m/01w_zq2,/m/0g_2k,André Breton,,1.0,Henry Miller,,1.0
38460,/m/01wb5bx,/m/0lrh,Percy Bysshe Shelley,,1.0,Allen Ginsberg,,1.0
38461,/m/01wb5bx,/m/0q100,Percy Bysshe Shelley,,1.0,Wallace Stevens,,1.0
38462,/m/01wb5bx,/m/03_87,Percy Bysshe Shelley,,1.0,James Joyce,,1.0
38463,/m/01wb5bx,/m/019q6x,Percy Bysshe Shelley,,1.0,Francis Ledwidge,,
38464,/m/01wb5bx,/m/01bpn,Percy Bysshe Shelley,,1.0,Bertrand Russell,1.0,1.0
38465,/m/01w_zqb,/m/0hvtg,Louis Aragon,,1.0,Paul Éluard,,1.0
38466,/m/01w_zqb,/m/07hltpv,Louis Aragon,,1.0,Mihail Cosma,,
38467,/m/03xpt4d,/m/01lc5,George Formby,,,Charlie Chaplin,,
38468,/m/03f70xs,/m/0lrh,William Blake,,,Allen Ginsberg,,1.0
38469,/m/03f70xs,/m/01509d,William Blake,,,Emily Dickinson,,1.0
38470,/m/03f70xs,/m/0hky,William Blake,,,Aldous Huxley,,1.0
38471,/m/03f70xs,/m/01wd02c,William Blake,,,C. S. Lewis,1.0,1.0
38472,/m/03f70xs,/m/084nh,William Blake,,,W. B. Yeats,,1.0
38473,/m/03f70xs,/m/04x9n7,William Blake,,,Norman O. Brown,,
38474,/m/03f70xs,/m/08nwyy,William Blake,,,Charles Plymell,,
38475,/m/03f70xs,/m/0g_5z4,William Blake,,,Richard Misrach,,
38476,/m/03f70xs,/m/073bb,William Blake,,,Sylvia Plath,,1.0
38477,/m/03f70xs,/m/018whv,William Blake,,,Kahlil Gibran,1.0,1.0
38478,/m/03f70xs,/m/047rtnn,William Blake,,,Michael Pendragon,,
38479,/m/03f70xs,/m/04dnd8,William Blake,,,Adrian Mitchell,,
38480,/m/03f70xs,/m/02465,William Blake,,,Clive Barker,,
38481,/m/03f70xs,/m/02vm6f,William Blake,,,John Gardner,,
38482,/m/03f70xs,/m/046h_z,William Blake,,,Tracy Chevalier,,1.0
38483,/m/03f70xs,/m/0yxl,William Blake,,,Alan Moore,,1.0
38484,/m/03f70xs,/m/040db,William Blake,,,Jorge Luis Borges,,1.0
38485,/m/03f70xs,/m/05qw5,William Blake,,,Patti Smith,,1.0
38486,/m/03f70xs,/m/01w9ph_,William Blake,,,Jim Morrison,,1.0
38487,/m/03f70xs,/m/02flcf,William Blake,,,Samuel Palmer,,
38488,/m/03f70xs,/m/01vrncs,William Blake,,,Bob Dylan,,1.0
38489,/m/03f70xs,/m/02lhd,William Blake,,,E. P. Thompson,,1.0
38490,/m/03f70xs,/m/0188lg,William Blake,,,Peter Lamborn Wilson,1.0,1.0
38491,/m/03f70xs,/m/0405l,William Blake,,,Jim Jarmusch,,
38492,/m/03f70xs,/m/03l01p,William Blake,,,W. S. Merwin,,
38493,/m/03f70xs,/m/055l4g,William Blake,,,George Richmond,,
38494,/m/01vh096,/m/025wph0,Victor Hugo,,1.0,Robin Santana,,
38495,/m/01vh096,/m/0ptpj,Victor Hugo,,1.0,Jacques Prévert,,1.0
38496,/m/01vh096,/m/0m3n,Victor Hugo,,1.0,André Gide,,1.0
38497,/m/05y6yms,/m/0q8r,Henry Walter Bates,,,Alfred Russel Wallace,,
38498,/m/0crp_t0,/m/0gzsm8,Paul Meyerheim,,,Thomas Hill,,
38499,/m/01t9qj_,/m/0p_47,Red Skelton,,,Steve Martin,,
38500,/m/01wbhj4,/m/04gr35,Milton Berle,,,Larry the Cable Guy,,
38501,/m/01wbhj4,/m/0ph2w,Milton Berle,,,Johnny Carson,,
38502,/m/01wbhj4,/m/01b9db,Milton Berle,,,Redd Foxx,,
38503,/m/01wbhj4,/m/05rx__,Milton Berle,,,H. Jon Benjamin,,
38504,/m/03xpqgs,/m/03j2gxx,Dante Gabriel Rossetti,,,Lewis Carroll,,1.0
38505,/m/03xpqgs,/m/018dlc,Dante Gabriel Rossetti,,,Edward Burne-Jones,,
38506,/m/03xpqgs,/m/05mfwb,Dante Gabriel Rossetti,,,Kambara Ariake,,
38507,/m/03xpqgs,/m/0378jh,Dante Gabriel Rossetti,,,Walter Crane,,
38508,/m/03f47xl,/m/0g_xg,Vladimir Vladimirovich Nabokov,,1.0,Günter Grass,,1.0
38509,/m/03f47xl,/m/05mz0kd,Vladimir Vladimirovich Nabokov,,1.0,Carter Kaplan,,1.0
38510,/m/03f47xl,/m/0n8cg,Vladimir Vladimirovich Nabokov,,1.0,Poppy Z. Brite,,1.0
38511,/m/03f47xl,/m/05sxgb_,Vladimir Vladimirovich Nabokov,,1.0,Raoul Schrott,,1.0
38512,/m/03f47xl,/m/01km3m,Vladimir Vladimirovich Nabokov,,1.0,Dave Eggers,,1.0
38513,/m/03f47xl,/m/0m0rt,Vladimir Vladimirovich Nabokov,,1.0,Will Self,,1.0
38514,/m/03f47xl,/m/040rjq,Vladimir Vladimirovich Nabokov,,1.0,Martin McDonagh,,
38515,/m/01t7pgk,/m/066b7gk,Will Rogers,,,Garret Schuelke,,1.0
38516,/m/01v9724,/m/048cl,Charles Dickens,,1.0,Karl Marx,1.0,1.0
38517,/m/01v9724,/m/02lt8,Charles Dickens,,1.0,Edgar Allan Poe,,1.0
38518,/m/01v9724,/m/0d8pw,Charles Dickens,,1.0,Kate Chopin,,1.0
38519,/m/01v9724,/m/02yl42,Charles Dickens,,1.0,Jonathan Lethem,,1.0
38520,/m/01v9724,/m/0hky,Charles Dickens,,1.0,Aldous Huxley,,1.0
38521,/m/01v9724,/m/032l1,Charles Dickens,,1.0,Fyodor Dostoyevsky,1.0,1.0
38522,/m/01v9724,/m/06jcc,Charles Dickens,,1.0,Ray Bradbury,,1.0
38523,/m/01v9724,/m/014635,Charles Dickens,,1.0,Mark Twain,,1.0
38524,/m/01v9724,/m/018hwl,Charles Dickens,,1.0,T. Coraghessan Boyle,,1.0
38525,/m/01v9724,/m/03772,Charles Dickens,,1.0,George R. R. Martin,,1.0
38526,/m/01v9724,/m/04v80x,Charles Dickens,,1.0,Gregory Maguire,,1.0
38527,/m/01v9724,/m/07nnyr,Charles Dickens,,1.0,Ronald Malfi,,1.0
38528,/m/01v9724,/m/0g87r2,Charles Dickens,,1.0,Marijane Meaker,,1.0
38529,/m/01v9724,/m/09jyp,Charles Dickens,,1.0,Arthur Machen,,1.0
38530,/m/01v9724,/m/059fww,Charles Dickens,,1.0,James St. James,,1.0
38531,/m/01v9724,/m/0gd5z,Charles Dickens,,1.0,Margaret Atwood,,1.0
38532,/m/01v9724,/m/04xsd,Charles Dickens,,1.0,Mervyn Peake,,1.0
38533,/m/01v9724,/m/01c0kj,Charles Dickens,,1.0,China Miéville,,1.0
38534,/m/01v9724,/m/0ff2k,Charles Dickens,,1.0,Roald Dahl,,1.0
38535,/m/01v9724,/m/03ftmg,Charles Dickens,,1.0,Anthony Horowitz,,1.0
38536,/m/01v9724,/m/03f0324,Charles Dickens,,1.0,Franz Kafka,,1.0
38537,/m/01v9724,/m/01tz6vs,Charles Dickens,,1.0,Leo Tolstoy,1.0,1.0
38538,/m/01v9724,/m/017t_d,Charles Dickens,,1.0,George Herriman,,
38539,/m/01v9724,/m/0mb0,Charles Dickens,,1.0,Anne Rice,,1.0
38540,/m/01v9724,/m/0hj82,Charles Dickens,,1.0,Henry Wadsworth Longfellow,,1.0
38541,/m/01v9724,/m/03_87,Charles Dickens,,1.0,James Joyce,,1.0
38542,/m/01v9724,/m/07g2b,Charles Dickens,,1.0,T. S. Eliot,,1.0
38543,/m/01v9724,/m/03cdg,Charles Dickens,,1.0,George Bernard Shaw,,1.0
38544,/m/01v9724,/m/04xn85,Charles Dickens,,1.0,Diana Gabaldon,,1.0
38545,/m/01v9724,/m/0282x,Charles Dickens,,1.0,Douglas Adams,,1.0
38546,/m/01v9724,/m/03v014,Charles Dickens,,1.0,Ruskin Bond,,1.0
38547,/m/08nhvtm,/m/02__y3,Robert J. Wilson,,,Heiner Müller,,1.0
38548,/m/01w1ywm,/m/072f4z,Richard Hunt,,,John Tartaglia,,
38549,/m/0ct2yt8,/m/03qlj6f,Mack Jost,,,Paul Grabowsky,,
38550,/m/02bh3_,/m/03qlj6f,Erroll Garner,,,Paul Grabowsky,,
38551,/m/05mys,/m/03qlj6f,Oscar Peterson,,,Paul Grabowsky,,
38552,/m/05mys,/m/0gg5xb9,Oscar Peterson,,,Gerhard Gruber,,
38553,/m/014g6v,/m/03qlj6f,Bud Powell,,,Paul Grabowsky,,
38554,/m/01yzjw,/m/03qlj6f,Fats Navarro,,,Paul Grabowsky,,
38555,/m/038qs7,/m/03qlj6f,Lennie Tristano,,,Paul Grabowsky,,
38556,/m/0ct2yz_,/m/03qlj6f,Gunther Klatt,,,Paul Grabowsky,,
38557,/m/0404q6t,/m/03qlj6f,Karaikudi Mani,,,Paul Grabowsky,,
38558,/m/05kh_,/m/02731gl,Orson Welles,,1.0,Hasse Ekman,,
38559,/m/05kh_,/m/05rx__,Orson Welles,,1.0,H. Jon Benjamin,,
38560,/m/05kh_,/m/021xsc,Orson Welles,,1.0,Radley Metzger,,
38561,/m/05kh_,/m/02ld6x,Orson Welles,,1.0,Wes Anderson,,
38562,/m/065tcm,/m/02lhm2,Tim Lovejoy,,,Cedric the Entertainer,,
38563,/m/0452w,/m/07_m2,Jean-François Millet,,,Vincent van Gogh,,
38564,/m/0452w,/m/05t6y5,Jean-François Millet,,,Anton Mauve,,
38565,/m/0c4_9m,/m/0cj3_q,Stephenie Meyer,,1.0,Scott Sigler,,1.0
38566,/m/08wnrw,/m/08hnkc,Muhammad ibn al Uthaymeen,,,Muhammad Nasiruddin al-Albani,,
38567,/m/032451,/m/068lj6,William T. G. Morton,,,Robert Liston,,
38568,/m/01d2t8,/m/09xnkx,Christian Gottfried Ehrenberg,,,Robert Remak,,
38569,/m/01d2t8,/m/0dlch,Christian Gottfried Ehrenberg,,,Heinrich Anton de Bary,,
38570,/m/02956v,/m/0z6n,Giulio Clovio,,,Albrecht Dürer,,
38571,/m/0m4dc,/m/0q577,Luigi Galvani,,,Jöns Jacob Berzelius,,
38572,/m/0q577,/m/0265qkf,Jöns Jacob Berzelius,,,Hans Christian Ørsted,,
38573,/m/0q577,/m/019zdz,Jöns Jacob Berzelius,,,Carl Auer von Welsbach,,
38574,/m/0q577,/m/02x83,Jöns Jacob Berzelius,,,Friedrich Wöhler,,
38575,/m/0pmsj,/m/09dyk,Jethro Tull,,,"Nicolas de Caritat, marquis de Condorcet",1.0,
38576,/m/09dyk,/m/07cbs,"Nicolas de Caritat, marquis de Condorcet",1.0,,Thomas Jefferson,1.0,1.0
38577,/m/09dyk,/m/0zz2v,"Nicolas de Caritat, marquis de Condorcet",1.0,,Auguste Comte,1.0,
38578,/m/0674cw,/m/04cspp8,Hrishikesh Mukherjee,,,Tapur Chatterjee,,
38579,/m/0674cw,/m/0d3qzvt,Hrishikesh Mukherjee,,,Tupur Chatterjee,,
38580,/m/0_d5g,/m/04smdd,Crime and Punishment,,,Crimes and Misdemeanors,,
38581,/m/0bwhywg,/m/05b1hm8,Jean-Pierre Lévy,,,Nii Allotey Odunton,,
38582,/m/018t6m,/m/019y_2,Marcus Garvey,,1.0,Harlem Renaissance,,
38583,/m/018t6m,/m/03f2h01,Marcus Garvey,,1.0,Malcolm X,,1.0
38584,/m/0dc62nt,/m/0k2zj,Gian Bologna,,,Marie de' Medici,,
38585,/m/026_p6q,/m/07qw1g,Frank Kelly,,,Peter Whittle,,
38586,/m/0m76b,/m/05dhxs,Roger Corman,,1.0,Joe Dante,,
38587,/m/0m76b,/m/08ghwh,Roger Corman,,1.0,Christophe Gans,,
38588,/m/0fv4lh,/m/0h1b3l,Harvey Littleton,,,Marvin Lipofsky,,
38589,/m/0fv4lh,/m/02h_g,Harvey Littleton,,,Dale Chihuly,,
38590,/m/0fv4lh,/m/09v7qxb,Harvey Littleton,,,Fritz Dreisbach,,
38591,/m/0fv4lh,/m/0bmck5s,Harvey Littleton,,,Sam Herman,,
38592,/m/0fv4lh,/m/0dfl8d0,Harvey Littleton,,,Tom McGlauchlin,,
38593,/m/0fv4lh,/m/0dzgqp,Harvey Littleton,,,Christopher Ries,,
38594,/m/0fv4lh,/m/09v1pj5,Harvey Littleton,,,Michael Taylor,,
38595,/m/0dm1p,/m/0fds5,Thomas Young,,,Jean-François Champollion,,
38596,/m/0dm1p,/m/0jcx,Thomas Young,,,Albert Einstein,1.0,1.0
38597,/m/0dm1p,/m/08649,Thomas Young,,,William Herschel,,
38598,/m/0dm1p,/m/04nlb,Thomas Young,,,John William Strutt,,
38599,/m/0dm1p,/m/023cx7,Thomas Young,,,Philip Warren Anderson,,
38600,/m/01611s,/m/01xzkm,Inigo Jones,,,John Webb,,
38601,/m/06xrrp,/m/01snw0,Friedrich Gilly,,,Karl Friedrich Schinkel,,
38602,/m/0f4vwb,/m/02b88j,Harold Farberman,,,Leon Botstein,,
38603,/m/05xjbr,/m/02b88j,David Landes,,,Leon Botstein,,
38604,/m/0dg9q79,/m/047vxb,Edward A. Washburn,,,Daniel Huntington,,
38605,/m/0dg9q79,/m/0dg9wv8,Edward A. Washburn,,,Fordyce Barker,,
38606,/m/06z19t,/m/027rdry,Ayesha Jalal,,1.0,Janaki Bakhle,,
38607,/m/0c4f0c,/m/027rdry,Partha Chatterjee,,,Janaki Bakhle,,
38608,/m/0c4f0c,/m/09gkygn,Partha Chatterjee,,,R. Radhakrishnan,,
38609,/m/0dglmdh,/m/0gs6vr,Mandy Teefey,,,Selena Gomez,,
38610,/m/02r247h,/m/0lm4b,Nikolai Pomyalovsky,,1.0,Maxim Gorky,,1.0
38611,/m/09gf72p,/m/0pw08,Leonard I. Schiff,,,Robert Hofstadter,,
38612,/m/02y9t,/m/0pw08,Felix Bloch,,,Robert Hofstadter,,
38613,/m/0167xy,/m/03g5jw,Thin Lizzy,,,Kings of Leon,,
38614,/m/0167xy,/m/0130zt,Thin Lizzy,,,The Strokes,,
38615,/m/0167xy,/m/014_xj,Thin Lizzy,,,Iron Maiden,,
38616,/m/0167xy,/m/04rcr,Thin Lizzy,,,Metallica,,
38617,/m/0167xy,/m/0dw4g,Thin Lizzy,,,U2,,
38618,/m/0167xy,/m/017mbb,Thin Lizzy,,,Def Leppard,,
38619,/m/07hgm,/m/03g5jw,Talking Heads,,,Kings of Leon,,
38620,/m/07hgm,/m/01w5n51,Talking Heads,,,MGMT,,
38621,/m/07hgm,/m/09k65wr,Talking Heads,,,Local Natives,,
38622,/m/07hgm,/m/0409cdm,Talking Heads,,,White Lies,,
38623,/m/07hgm,/m/01w3lzq,Talking Heads,,,Kate Bush,,
38624,/m/07hgm,/m/09jm8,Talking Heads,,,Radiohead,,
38625,/m/05xq9,/m/03g5jw,Pixies,,,Kings of Leon,,
38626,/m/05xq9,/m/0b1zz,Pixies,,,Nirvana,,
38627,/m/05xq9,/m/09jm8,Pixies,,,Radiohead,,
38628,/m/05xq9,/m/0838y,Pixies,,,Weezer,,
38629,/m/05xq9,/m/0bt8c,Pixies,,,Blur,,
38630,/m/05xq9,/m/02zd7f,Pixies,,,Interpol,,
38631,/m/05xq9,/m/012nv5_1,Pixies,,,Hit the B Button!,,
38632,/m/05xq9,/m/012pxggp,Pixies,,,Hit the B Button!,,
38633,/m/01kcms4,/m/03g5jw,Steve Miller Band,,,Kings of Leon,,
38634,/m/07c7l,/m/03g5jw,Television,,,Kings of Leon,,
38635,/m/07c7l,/m/070b4,Television,,,Sonic Youth,,
38636,/m/07c7l,/m/05k79,Television,,,New Order,,
38637,/m/07c7l,/m/0dw4g,Television,,,U2,,
38638,/m/07c7l,/m/02zd7f,Television,,,Interpol,,
38639,/m/07c7l,/m/03d_2z,Television,,,Bloc Party,,
38640,/m/07c7l,/m/015df6,Television,,,R.E.M.,,
38641,/m/07c7l,/m/02ft60,Television,,,Franz Ferdinand,,
38642,/m/07c7l,/m/016vn3,Television,,,The Cars,,
38643,/m/07c7l,/m/0b1zz,Television,,,Nirvana,,
38644,/m/07c7l,/m/0fsyx,Television,,,The Cure,,
38645,/m/07c7l,/m/080p59l,Television,,,The Drums,,
38646,/m/0m2l9,/m/03g5jw,Neil Young,,,Kings of Leon,,
38647,/m/0m2l9,/m/01jmkf,Neil Young,,,The Lemonheads,,
38648,/m/0m2l9,/m/0d193h,Neil Young,,,Pearl Jam,,
38649,/m/0m2l9,/m/08xx_f,Neil Young,,,Buffalo Tom,,
38650,/m/0m2l9,/m/01jmc1,Neil Young,,,Dinosaur Jr,,
38651,/m/0m2l9,/m/0139nv,Neil Young,,,"10,000 Maniacs",,
38652,/m/0m2l9,/m/0b1hw,Neil Young,,,Soundgarden,,
